Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
1/1/2023 20:27,24e124725c065829,21.3,49,432,77,207 days ago,-54,9.25,923200000,2
1/1/2023 20:37,24e124725c065829,21.1,47.5,427,77,207 days ago,-56,6.75,922000000,2
1/1/2023 20:47,24e124725c065829,21.3,44,433,77,207 days ago,-56,9.5,922200000,2
1/1/2023 20:57,24e124725c065829,21.3,47,442,77,207 days ago,-56,8,922400000,2
1/1/2023 21:07,24e124725c065829,21.3,44.5,436,77,207 days ago,-56,9.75,923400000,2
1/1/2023 21:17,24e124725c065829,21.3,43.5,438,77,207 days ago,-54,8.25,922600000,2
1/1/2023 21:27,24e124725c065829,21.4,45,443,77,207 days ago,-55,9,923200000,2
1/1/2023 21:37,24e124725c065829,21.4,45,445,77,207 days ago,-57,7.5,922000000,2
1/1/2023 21:47,24e124725c065829,21.5,48,449,77,207 days ago,-55,8,922000000,2
1/1/2023 21:57,24e124725c065829,21.4,47.5,449,77,207 days ago,-60,9.75,923400000,2
1/1/2023 22:07,24e124725c065829,21.5,47,460,77,207 days ago,-59,8,922400000,2
1/1/2023 22:17,24e124725c065829,21.6,48,447,77,207 days ago,-57,8.5,922200000,2
1/1/2023 22:27,24e124725c065829,21.4,47.5,458,77,207 days ago,-52,9,923200000,2
1/1/2023 22:37,24e124725c065829,21.2,50.5,451,77,207 days ago,-53,9,922800000,2
1/1/2023 22:47,24e124725c065829,21.2,50,460,77,207 days ago,-56,8.75,922600000,2
1/1/2023 22:57,24e124725c065829,21.3,49,463,77,207 days ago,-56,8.75,922400000,2
1/1/2023 23:07,24e124725c065829,21.4,49.5,454,77,207 days ago,-55,9.25,923200000,2
1/1/2023 23:17,24e124725c065829,21.4,49.5,440,77,207 days ago,-56,10.5,923400000,2
1/1/2023 23:27,24e124725c065829,21.3,48.5,465,77,207 days ago,-54,6.25,922000000,2
1/1/2023 23:37,24e124725c065829,21.4,47,455,77,207 days ago,-53,9.5,923400000,2
1/1/2023 23:47,24e124725c065829,21.3,47.5,461,77,207 days ago,-53,8.5,923400000,2
1/1/2023 23:57,24e124725c065829,21.3,50,451,77,207 days ago,-56,6,922000000,2
2/1/2023 0:07,24e124725c065829,21.2,51,454,77,207 days ago,-55,9.75,923200000,2
2/1/2023 0:17,24e124725c065829,21.4,49.5,453,77,207 days ago,-57,7.5,922400000,2
2/1/2023 0:27,24e124725c065829,21.3,49,464,77,207 days ago,-57,11,922600000,2
2/1/2023 0:37,24e124725c065829,21.3,49.5,465,77,207 days ago,-57,8.25,922400000,2
2/1/2023 0:47,24e124725c065829,21.3,46,455,77,207 days ago,-56,8.75,922200000,2
2/1/2023 0:57,24e124725c065829,21.3,49.5,455,77,207 days ago,-55,9.25,922800000,2
2/1/2023 1:07,24e124725c065829,21.4,48.5,459,77,206 days ago,-56,9.25,923400000,2
2/1/2023 1:17,24e124725c065829,21.3,49,460,77,206 days ago,-55,9.5,923200000,2
2/1/2023 1:27,24e124725c065829,21.3,49,455,77,206 days ago,-54,8.75,922800000,2
